scenario,question,level,time_s,sensible_inventory_change_J,fixed_volume_sensible_change_J,geometry_heat_term_J,convective_input_J,evaporation_latent_heat_loss_J,geometry_correction_J,expected_sensible_change_J,fixed_geometry_error_J,moving_geometry_error_J,geometry_reference_temperature_K,surface_convection_in_W,surface_latent_out_W,linear_solver_relative_residual,physical_heat_balance_residual_J,physical_heat_balance_relative
nominal_proxy,Q3,M,136425.0,0.11816763728530012,0.11816763728530012,0.0,12.75183437025086,12.633667072574005,0.0,0.1181672976768553,3.3960844482427976e-07,3.3960844482427976e-07,322.7151908595345,0.17002445827001147,0.16844889430098672,3.221649536152723e-11,3.3960844482427976e-07,2.6632124835040406e-08
nominal_proxy,Q3,M,136500.0,0.11789001085388383,0.11789001085388383,0.0,12.73387693226098,12.615987260223399,0.0,0.11788967203758105,3.388163027778779e-07,3.388163027778779e-07,322.7158059097617,0.16978502576347973,0.16821316346964532,3.2135125761539264e-11,3.388163027778779e-07,2.6607474265712016e-08
nominal_proxy,Q3,M,136575.0,0.11761326307183936,0.11761326307183936,0.0,12.715960253822743,12.598347328779886,0.0,0.1176129250428577,3.380289816667936e-07,3.380289816667936e-07,322.7164195552297,0.16954613671763658,0.1679779643837318,3.205503189635326e-11,3.380289816667936e-07,2.6583047990038617e-08
nominal_proxy,Q3,M,136650.0,0.1173373904857877,0.1173373904857877,0.0,12.698084209835862,12.580747156594994,0.0,0.11733705324086863,3.3724491907416443e-07,3.3724491907416443e-07,322.7170318002747,0.16930778946447816,0.1677432954212666,3.197477130668746e-11,3.3724491907416443e-07,2.655872441080021e-08
nominal_proxy,Q3,M,136725.0,0.11706238965451264,0.11706238965451264,0.0,12.680248675675452,12.563186622481808,0.0,0.11706205319364393,3.364608687078663e-07,3.364608687078663e-07,322.71764264921666,0.16906998234233936,0.1675091549664241,3.1894456970261746e-11,3.364608687078663e-07,2.653424844524539e-08
nominal_proxy,Q3,M,136800.0,0.11678825716474017,0.11678825716474017,0.0,12.662453527194247,12.545665605712983,0.0,0.11678792148126327,3.3568347690415834e-07,3.3568347690415834e-07,322.7182521063585,0.1688327136959233,0.16727554140950646,3.181463636887486e-11,3.3568347690415834e-07,2.6510144829612596e-08
nominal_proxy,Q3,M,136875.0,0.11651498960147941,0.11651498960147941,0.0,12.644698640715763,12.528183986018629,0.0,0.11651465469713429,3.3490434511729283e-07,3.3490434511729283e-07,322.71886017598695,0.16859598187621017,0.16704245314691504,3.173566462452423e-11,3.3490434511729283e-07,2.648575143095188e-08
nominal_proxy,Q3,M,136950.0,0.11624258358290646,0.11624258358290646,0.0,12.626983893036712,12.510741643584309,0.0,0.11624224945240336,3.3413050309905046e-07,3.3413050309905046e-07,322.71946686237226,0.1683597852404895,0.1668098885811241,3.1656556346376556e-11,3.3413050309905046e-07,2.6461624242928697e-08
nominal_proxy,Q3,M,137025.0,0.11597103573102072,0.11597103573102072,0.0,12.609309161422228,12.493338459048937,0.0,0.11597070237329099,3.3335772972598043e-07,3.3335772972598043e-07,322.7200721697681,0.16812412215229638,0.1665778461206525,3.1577258047199646e-11,3.3335772972598043e-07,2.643743011281519e-08
nominal_proxy,Q3,M,137100.0,0.11570034269178478,0.11570034269178478,0.0,12.591674323604739,12.475974313502768,0.0,0.11570001010197117,3.325898136063987e-07,3.325898136063987e-07,322.7206761024123,0.1678889909813965,0.1663463241800369,3.1498677368808047e-11,3.325898136063987e-07,2.6413470127869782e-08
nominal_proxy,Q3,M,137175.0,0.11543050111820917,0.11543050111820917,0.0,12.574079257781774,12.458649088485434,0.0,0.11543016929634042,3.3182186874591846e-07,3.3182186874591846e-07,322.72127866452615,0.167654390103757,0.1661153211798058,3.1420074283387035e-11,3.3182186874591846e-07,2.638935718021361e-08
nominal_proxy,Q3,M,137250.0,0.1151615076855818,0.1151615076855818,0.0,12.556523842612648,12.44136266598383,0.0,0.11516117662881875,3.310567630449013e-07,3.310567630449013e-07,322.721879860315,0.16742031790150197,0.16588483554645106,3.134196089480495e-11,3.310567630449013e-07,2.6365319509959052e-08
nominal_proxy,Q3,M,137325.0,0.11489335908319702,0.11489335908319702,0.0,12.539007957218898,12.424114928430228,0.0,0.11489302878866958,3.302945274369362e-07,3.302945274369362e-07,322.72247969396795,0.16718677276291863,0.16565486571240304,3.126459540891071e-11,3.302945274369362e-07,2.6341360382244644e-08
nominal_proxy,Q3,M,137400.0,0.11462605201312313,0.11462605201312313,0.0,12.521531481178009,12.406905758700194,0.0,0.11462572247781466,3.295353084714625e-07,3.295353084714625e-07,322.7230781696584,0.16695375308237345,0.1654254101160026,3.118682498109892e-11,3.295353084714625e-07,2.6317492310490142e-08
nominal_proxy,Q3,M,137475.0,0.11435958319626054,0.11435958319626054,0.0,12.50409429452702,12.38973504011068,0.0,0.11435925441634076,3.2877991977542376e-07,3.2877991977542376e-07,322.7236752915436,0.16672125726036027,0.1651964672014757,3.1109738903074996e-11,3.2877991977542376e-07,2.6293781223269332e-08
nominal_proxy,Q3,M,137550.0,0.11409394936061705,0.11409394936061705,0.0,12.486696277755374,12.372602656417996,0.0,0.11409362133737844,3.280232386132509e-07,3.280232386132509e-07,322.72427106376506,0.166489283703405,0.16496803541890662,3.103271057462296e-11,3.280232386132509e-07,2.6269817998025078e-08
nominal_proxy,Q3,M,137625.0,0.11382914726583307,0.11382914726583307,0.0,12.469337311805454,12.355508491815913,0.0,0.11382881998954097,3.2727629209472475e-07,3.2727629209472475e-07,322.7248654904484,0.16625783082407272,0.16474011322421217,3.095584585328693e-11,3.2727629209472475e-07,2.6246486393857762e-08
nominal_proxy,Q3,M,137700.0,0.11356517366181965,0.11356517366181965,0.0,12.452017278072743,12.338452430933634,0.0,0.1135648471391093,3.2652271034216973e-07,3.2652271034216973e-07,322.7254585757039,0.1660268970409699,0.16451269907911512,3.0879146056198734e-11,3.2652271034216973e-07,2.6222474885025793e-08
nominal_proxy,Q3,M,137775.0,0.11330202534031192,0.11330202534031192,0.0,12.434736058396739,12.321434358833923,0.0,0.11330169956281644,3.2577749548012847e-07,3.2577749548012847e-07,322.726050323626,0.1657964807786232,0.16428579145111896,3.080325063273343e-11,3.2577749548012847e-07,2.6198987574017898e-08
nominal_proxy,Q3,M,137850.0,0.113039699088319,0.113039699088319,0.0,12.417493535067457,12.304454161011162,0.0,0.11303937405629583,3.250320231712456e-07,3.250320231712456e-07,322.7266407382935,0.1655665804675661,0.16405938881348214,3.072708266329326e-11,3.250320231712456e-07,2.617533258651138e-08
nominal_proxy,Q3,M,137925.0,0.11277837092043781,0.11277837092043781,0.0,12.400289545532862,12.28751172338939,0.0,0.11277782214347276,5.487769650508456e-07,5.487769650508456e-07,322.72722982376956,0.16533719394043817,0.16383348964519187,3.7286431242644007e-11,5.487769650508456e-07,4.4255173480891786e-08
nominal_proxy,Q3,M,138000.0,0.11251766532240637,0.11251766532240637,0.0,12.383124050635185,12.270606932847587,0.0,0.11251711778759876,5.475348076044995e-07,5.475348076044995e-07,322.72781758503567,0.1651083206751358,0.1636080924379678,3.719778790042848e-11,5.475348076044995e-07,4.421620952560949e-08
nominal_proxy,Q3,M,138075.0,0.11225777483250172,0.11225777483250172,0.0,12.365996903859392,12.253739675324397,0.0,0.11225722853499498,5.462975067455078e-07,5.462975067455078e-07,322.72840402511866,0.16487995871812522,0.16338319567099197,3.7108348751192025e-11,5.462975067455078e-07,4.417739313641668e-08
nominal_proxy,Q3,M,138150.0,0.11199869370329112,0.11199869370329112,0.0,12.34890798694258,12.23690983830217,0.0,0.11199814864041002,5.450628810937941e-07,5.450628810937941e-07,322.7289891480492,0.16465210649256773,0.16315879784402892,3.70196022701961e-11,5.450628810937941e-07,4.4138549066049374e-08
nominal_proxy,Q3,M,138225.0,0.11174041888212738,0.11174041888212738,0.0,12.331857184477169,12.220117309427733,0.0,0.11173987504943561,5.438326917683867e-07,5.438326917683867e-07,322.72957295782953,0.1644247624596956,0.16293489745903644,3.693106804339794e-11,5.438326917683867e-07,4.409982078392383e-08
nominal_proxy,Q3,M,138300.0,0.11148294753947532,0.11148294753947532,0.0,12.31484438167924,12.203361976746281,0.0,0.1114824049329588,5.426065165237137e-07,5.426065165237137e-07,322.73015545844675,0.16419792508905653,0.16271149302328375,3.6843767975426845e-11,5.426065165237137e-07,4.4061175253740756e-08
nominal_proxy,Q3,M,138375.0,0.1112262767716328,0.1112262767716328,0.0,12.297869464106755,12.186643728719,0.0,0.11122573538775526,5.413838775336632e-07,5.413838775336632e-07,322.73073665387454,0.16397159285475674,0.16248858304958666,3.675586604236422e-11,5.413838775336632e-07,4.4022574732458843e-08
nominal_proxy,Q3,M,138450.0,0.11097040359559945,0.11097040359559945,0.0,12.280932317653463,12.169962454223935,0.0,0.11096986342952775,5.401660717052614e-07,5.401660717052614e-07,322.73131654807275,0.1637457642353795,0.16226616605631913,3.666849572458128e-11,5.401660717052614e-07,4.398412577592251e-08
nominal_proxy,Q3,M,138525.0,0.11071532497506954,0.11071532497506954,0.0,12.264032828578358,12.153318042554442,0.0,0.11071478602391593,5.3895115360858e-07,5.3895115360858e-07,322.7318951449866,0.1635204377143781,0.16204424056739256,3.658147220127978e-11,5.3895115360858e-07,4.394567114601038e-08
nominal_proxy,Q3,M,138600.0,0.11046103785427926,0.11046103785427926,0.0,12.247170883530629,12.136710383417117,0.0,0.11046050011351127,5.377407679835189e-07,5.377407679835189e-07,322.732472448547,0.16329561178040838,0.16182280511222824,3.6494625156024095e-11,5.377407679835189e-07,4.3907345875825514e-08
nominal_proxy,Q3,M,138675.0,0.11020753916258397,0.11020753916258397,0.0,12.230346369559726,12.120139366929779,0.0,0.11020700262994687,5.365326370965207e-07,5.365326370965207e-07,322.7330484626699,0.163071284927463,0.1616018582257304,3.6408036568683605e-11,5.365326370965207e-07,4.3868965022274756e-08
nominal_proxy,Q3,M,138750.0,0.1099548258379467,0.1099548258379467,0.0,12.213559174125775,12.103604883619624,0.0,0.1099542905061508,5.353317959061465e-07,5.353317959061465e-07,322.73362319125636,0.16284745565501033,0.16138139844826166,3.63217570475916e-11,5.353317959061465e-07,4.383094135575469e-08
nominal_proxy,Q3,M,138825.0,0.10970289481632825,0.10970289481632825,0.0,12.196809185107409,12.087106824421296,0.0,0.1097023606861125,5.341302157513272e-07,5.341302157513272e-07,322.73419663819254,0.1626241224680988,0.16116142432561728,3.6235705782257685e-11,5.341302157513272e-07,4.3792618843583516e-08
nominal_proxy,Q3,M,138900.0,0.10945174305587008,0.10945174305587008,0.0,12.180096290794932,12.070645080675053,0.0,0.1094512101198788,5.329359912820131e-07,5.329359912820131e-07,322.73476880735,0.16240128387726577,0.1609419344090007,3.615017882405218e-11,5.329359912820131e-07,4.375466158545706e-08
nominal_proxy,Q3,M,138975.0,0.10920136751714135,0.10920136751714135,0.0,12.163420379899124,12.054219544124999,0.0,0.10920083577412498,5.317430163687131e-07,5.317430163687131e-07,322.7353397025856,0.162178938398655,0.16072292725499998,3.606473976512057e-11,5.317430163687131e-07,4.371656982664633e-08
nominal_proxy,Q3,M,139050.0,0.10895176518344217,0.10895176518344217,0.0,12.146781341547275,12.03783010691725,0.0,0.10895123463002498,5.305534171856641e-07,5.305534171856641e-07,322.7359093277412,0.16195708455396365,0.16050440142556333,3.597933630301004e-11,5.305534171856641e-07,4.367851879995079e-08
nominal_proxy,Q3,M,139125.0,0.108702933049714,0.108702933049714,0.0,12.130179065278526,12.021476661598136,0.0,0.10870240368038964,5.293693243618725e-07,5.293693243618725e-07,322.7364776866442,0.16173572087038035,0.16028635548797515,3.5894779402911305e-11,5.293693243618725e-07,4.3640685064340175e-08
nominal_proxy,Q3,M,139200.0,0.10845486812590005,0.10845486812590005,0.0,12.113613441051692,12.005159101112563,0.0,0.10845433993912934,5.281867707096488e-07,5.281867707096488e-07,322.73704478310765,0.16151484588068923,0.16006878801483418,3.5809446452997857e-11,5.281867707096488e-07,4.360274275549213e-08
nominal_proxy,Q3,M,139275.0,0.10820756744231874,0.10820756744231874,0.0,12.097084359233437,11.98887731880206,0.0,0.10820704043137575,5.270109429966752e-07,5.270109429966752e-07,322.73761062092973,0.1612944581231125,0.15985169758402748,3.572575411971663e-11,5.270109429966752e-07,4.3565120928864104e-08
nominal_proxy,Q3,M,139350.0,0.10796102803852864,0.10796102803852864,0.0,12.08059171060362,11.972631208403227,0.0,0.10796050220039355,5.258381350903285e-07,5.258381350903285e-07,322.7381752038946,0.1610745561413816,0.1596350827787097,3.56414448740929e-11,5.258381350903285e-07,4.3527514850847846e-08
nominal_proxy,Q3,M,139425.0,0.10771524697194582,0.10771524697194582,0.0,12.064135386350303,11.956420664045876,0.0,0.10771472230442747,5.246675183478988e-07,5.246675183478988e-07,322.73873853577186,0.1608551384846707,0.15941894218727834,3.5557415150753827e-11,5.246675183478988e-07,4.3489856632537644e-08
nominal_proxy,Q3,M,139500.0,0.10747022131993526,0.10747022131993526,0.0,12.047715278067104,11.940245580251366,0.0,0.10746969781573767,5.235041975887311e-07,5.235041975887311e-07,322.739300620317,0.16063620370756138,0.15920327440335155,3.547385150359228e-11,5.235041975887311e-07,4.345257050868158e-08
nominal_proxy,Q3,M,139575.0,0.10722594816358229,0.10722594816358229,0.0,12.031331277757227,11.924105851930918,0.0,0.107225425826309,5.223372732815479e-07,5.223372732815479e-07,322.73986146127123,0.16041775037009637,0.15898807802574558,3.53897039863599e-11,5.223372732815479e-07,4.341475280023354e-08
nominal_proxy,Q3,M,139650.0,0.10698242461410133,0.10698242461410133,0.0,12.014983277820175,11.908001374383751,0.0,0.10698190343642366,5.211776776675725e-07,5.211776776675725e-07,322.7404210623617,0.16019977703760233,0.15877335165845002,3.530780803064229e-11,5.211776776675725e-07,4.337731194596614e-08
nominal_proxy,Q3,M,139725.0,0.10673964779068626,0.10673964779068626,0.0,11.99867117106534,11.891932043295633,0.0,0.10673912776970695,5.2002097930548e-07,5.2002097930548e-07,322.7409794273016,0.1599822822808712,0.15855909391060843,3.522396401612793e-11,5.2002097930548e-07,4.333988088276848e-08
nominal_proxy,Q3,M,139800.0,0.10649761482328846,0.10649761482328846,0.0,11.982394850692222,11.87589775473693,0.0,0.10649709595529089,5.18867997567618e-07,5.18867997567618e-07,322.74153655979,0.1597652646758963,0.15834530339649242,3.514179109089474e-11,5.18867997567618e-07,4.330252875431184e-08
nominal_proxy,Q3,M,139875.0,0.10625632286235989,0.10625632286235989,0.0,11.966154210305469,11.859898405161168,0.0,0.10625580514430055,5.177180593396447e-07,5.177180593396447e-07,322.7420924635123,0.15954872280407292,0.15813197873548224,3.505982142377085e-11,5.177180593396447e-07,4.3265200350984653e-08
nominal_proxy,Q3,M,139950.0,0.10601576907374521,0.10601576907374521,0.0,11.949949143899726,11.843933891403145,0.0,0.10601525249658117,5.165771640447403e-07,5.165771640447403e-07,322.74264714213996,0.15933265525199636,0.15791911855204194,3.497783667153861e-11,5.165771640447403e-07,4.3228398533264504e-08
nominal_proxy,Q3,M,140025.0,0.10577595062525759,0.10577595062525759,0.0,11.933779545868969,11.828004110677437,0.0,0.1057754351915321,5.154337254925645e-07,5.154337254925645e-07,322.7432005993306,0.15911706061158626,0.15770672147569917,3.489652680590977e-11,5.154337254925645e-07,4.3191155284160455e-08
nominal_proxy,Q3,M,140100.0,0.10553686471461704,0.10553686471461704,0.0,11.917645310996013,11.812108960576628,0.0,0.10553635041938492,5.142952321235406e-07,5.142952321235406e-07,322.7437528387284,0.15890193747994685,0.15749478614102172,3.481422166611101e-11,5.142952321235406e-07,4.3154097869401895e-08
nominal_proxy,Q3,M,140175.0,0.10529850854529269,0.10529850854529269,0.0,11.901546334453073,11.7962483390697,0.0,0.10529799538337237,5.131619203180282e-07,5.131619203180282e-07,322.7443038639638,0.1586872844593743,0.157283311187596,3.4733423183650605e-11,5.131619203180282e-07,4.311724761617795e-08
nominal_proxy,Q3,M,140250.0,0.10506087933381786,0.10506087933381786,0.0,11.885482511803113,11.780422144500433,0.0,0.10506036730268065,5.120311372119879e-07,5.120311372119879e-07,322.7448536786538,0.15847310015737484,0.15707229526000577,3.465212887980327e-11,5.120311372119879e-07,4.308038287074212e-08
nominal_proxy,Q3,M,140325.0,0.10482397430960574,0.10482397430960574,0.0,11.869453738995501,11.764630275585679,0.0,0.10482346340982218,5.108997835623352e-07,5.108997835623352e-07,322.7454022864015,0.15825938318660668,0.15686173700780906,3.457028246941956e-11,5.108997835623352e-07,4.3043243168288564e-08
nominal_proxy,Q3,M,140400.0,0.10458779072396684,0.10458779072396684,0.0,11.853459912359677,11.748872631413848,0.0,0.10458728094582881,5.097781380358768e-07,5.097781380358768e-07,322.74594969079726,0.15804613216479568,0.15665163508551797,3.449074705592901e-11,5.097781380358768e-07,4.3006695243835766e-08
