model,bound_fraction,release_tau_s,question,time_s,dt_s,rho_d_kg_m3,liquid_inventory_old_kg,bound_inventory_old_kg,liquid_inventory_new_kg,bound_inventory_new_kg,total_inventory_old_kg,total_inventory_new_kg,delta_total_inventory_kg,boundary_net_in_kg_s,expected_delta_from_boundary_kg,water_balance_residual_kg,release_to_liquid_kg_s,liquid_min_C,bound_min_C,total_min_C,phase_split_residual_C,dry_solid_inventory_relative_error,solver_relative_residual
M0,0.0,0.0,Q2,3360.0,120.0,650.0,0.21231806098404038,0.0,0.21081486017661594,0.0,0.21231806098404038,0.21081486017661594,-0.001503200807424443,-1.2526673391349966e-05,-0.001503200806961996,-4.624469210345872e-13,0.0,1.0319298989008598,0.0,1.0319298989008598,0.0,0.0,2.7626833494105146e-11
M0,0.0,0.0,Q2,3480.0,120.0,650.0,0.21081486017661594,0.0,0.2093230791667361,0.0,0.21081486017661594,0.2093230791667361,-0.0014917810098798445,-1.2431508414604142e-05,-0.001491781009752497,-1.273475682544989e-13,0.0,1.0192847096481432,0.0,1.0192847096481432,0.0,0.0,2.3371247921062318e-11
M0,0.0,0.0,Q2,3600.0,120.0,650.0,0.2093230791667361,0.0,0.20784208170100685,0.0,0.2093230791667361,0.20784208170100685,-0.0014809974657292446,-1.2341645544467287e-05,-0.0014809974653360743,-3.931703053405844e-13,0.0,1.0072054532835446,0.0,1.0072054532835446,0.0,0.0,2.3896087081093132e-11
M0,0.0,0.0,Q2,3720.0,120.0,650.0,0.20784208170100685,0.0,0.20637209764230027,0.0,0.20784208170100685,0.20637209764230027,-0.001469984058706575,-1.2249867155508379e-05,-0.0014699840586610054,-4.5569450990434746e-14,0.0,0.995439543502365,0.0,0.995439543502365,0.0,0.0,2.1360016889035457e-11
M0,0.0,0.0,Q2,3840.0,120.0,650.0,0.20637209764230027,0.0,0.20491271659464688,0.0,0.20637209764230027,0.20491271659464688,-0.0014593810476533908,-1.2161508730979515e-05,-0.0014593810477175418,6.415094150336031e-14,0.0,0.9839809757953776,0.0,0.9839809757953776,0.0,0.0,1.9882938293439753e-11
M0,0.0,0.0,Q2,3960.0,120.0,650.0,0.20491271659464688,0.0,0.20346389399397308,0.0,0.20491271659464688,0.20346389399397308,-0.0014488226006738048,-1.2073521674462762e-05,-0.0014488226009355314,2.6172662127843527e-13,0.0,0.972752643885462,0.0,0.972752643885462,0.0,0.0,1.8030397359284924e-11
M0,0.0,0.0,Q2,4080.0,120.0,650.0,0.20346389399397308,0.0,0.20202540301581492,0.0,0.20346389399397308,0.20202540301581492,-0.0014384909781581523,-1.198742482277605e-05,-0.001438490978733126,5.749736624316437e-13,0.0,0.9614880195602766,0.0,0.9614880195602766,0.0,0.0,1.468743478764321e-11
M0,0.0,0.0,Q2,4200.0,120.0,650.0,0.20202540301581492,0.0,0.20059733799953536,0.0,0.20202540301581492,0.20059733799953536,-0.0014280650162795672,-1.1900541806258996e-05,-0.0014280650167510795,4.715123690796075e-13,0.0,0.9505316285232731,0.0,0.9505316285232731,0.0,0.0,1.5865150821048284e-11
M0,0.0,0.0,Q2,4320.0,120.0,650.0,0.20059733799953536,0.0,0.19917915633813235,0.0,0.20059733799953536,0.19917915633813235,-0.0014181816614030063,-1.1818180513868904e-05,-0.0014181816616642684,2.612621490677425e-13,0.0,0.9400785066820911,0.0,0.9400785066820911,0.0,0.0,2.015677157950669e-11
M0,0.0,0.0,Q2,4440.0,120.0,650.0,0.19917915633813235,0.0,0.1977711061946706,0.0,0.19917915633813235,0.1977711061946706,-0.0014080501434617643,-1.173375121971007e-05,-0.0014080501463652085,2.90344419513755e-12,0.0,0.9294786494538889,0.0,0.9294786494538889,0.0,0.0,2.191382758416369e-11
M0,0.0,0.0,Q2,4560.0,120.0,650.0,0.1977711061946706,0.0,0.19637313482602636,0.0,0.1977711061946706,0.19637313482602636,-0.0013979713686442241,-1.164976141084694e-05,-0.0013979713693016327,6.574085893717996e-13,0.0,0.9191497400728894,0.0,0.9191497400728894,0.0,0.0,1.6170863457075516e-11
M0,0.0,0.0,Q2,4680.0,120.0,650.0,0.19637313482602636,0.0,0.19498499779617795,0.0,0.19637313482602636,0.19498499779617795,-0.001388137029848413,-1.1567808587474322e-05,-0.0013881370304969186,6.485055548122176e-13,0.0,0.9091200872316896,0.0,0.9091200872316896,0.0,0.0,1.8087031481317962e-11
M0,0.0,0.0,Q2,4800.0,120.0,650.0,0.19498499779617795,0.0,0.19360625034577508,0.0,0.19498499779617795,0.19360625034577508,-0.0013787474504028674,-1.1489562092690514e-05,-0.0013787474511228618,7.199943766189598e-13,0.0,0.8992701850854792,0.0,0.8992701850854792,0.0,0.0,1.7578982880063622e-11
M0,0.0,0.0,Q2,4920.0,120.0,650.0,0.19360625034577508,0.0,0.19223701965602386,0.0,0.19360625034577508,0.19223701965602386,-0.0013692306897512274,-1.1410255754339164e-05,-0.0013692306905206996,7.694721596007703e-13,0.0,0.8896316800105414,0.0,0.8896316800105414,0.0,0.0,1.8566998600824657e-11
M0,0.0,0.0,Q2,5040.0,120.0,650.0,0.19223701965602386,0.0,0.19087759264435106,0.0,0.19223701965602386,0.19087759264435106,-0.001359427011672798,-1.1328558443870386e-05,-0.0013594270132644463,1.591648254167799e-12,0.0,0.8797882723279813,0.0,0.8797882723279813,0.0,0.0,3.351643038990628e-11
M0,0.0,0.0,Q2,5160.0,120.0,650.0,0.19087759264435106,0.0,0.1895274813519216,0.0,0.19087759264435106,0.1895274813519216,-0.0013501112924294567,-1.1250927442452471e-05,-0.0013501112930942964,6.648397110620152e-13,0.0,0.8703336073902478,0.0,0.8703336073902478,0.0,0.0,1.9600949303574442e-11
M0,0.0,0.0,Q2,5280.0,120.0,650.0,0.1895274813519216,0.0,0.1881868075329479,0.0,0.1895274813519216,0.1881868075329479,-0.0013406738189737089,-1.1172281838950387e-05,-0.0013406738206740464,1.7003375703955603e-12,0.0,0.860773519355307,0.0,0.860773519355307,0.0,0.0,3.395343327643761e-11
M0,0.0,0.0,Q2,5400.0,120.0,650.0,0.1881868075329479,0.0,0.18685558006742492,0.0,0.1881868075329479,0.18685558006742492,-0.0013312274655229717,-1.1093562228096619e-05,-0.0013312274673715943,1.8486226004837958e-12,0.0,0.8513092784143484,0.0,0.8513092784143484,0.0,0.0,3.42879779310789e-11
M0,0.0,0.0,Q2,5520.0,120.0,650.0,0.18685558006742492,0.0,0.18553396600372649,0.0,0.18685558006742492,0.18553396600372649,-0.0013216140636984341,-1.1013450555370402e-05,-0.0013216140666444482,2.9460140923975864e-12,0.0,0.8421206327752377,0.0,0.8421206327752377,0.0,0.0,4.372619020874995e-11
M0,0.0,0.0,Q2,5640.0,120.0,650.0,0.18553396600372649,0.0,0.18422155580487212,0.0,0.18553396600372649,0.18422155580487212,-0.0013124101988543635,-1.0936751670569782e-05,-0.0013124102004683739,1.6140103576561815e-12,0.0,0.8329729149794511,0.0,0.8329729149794511,0.0,0.0,1.993455571918e-11
M0,0.0,0.0,Q2,5760.0,120.0,650.0,0.18422155580487212,0.0,0.18291843924285994,0.0,0.18422155580487212,0.18291843924285994,-0.0013031165620121798,-1.0859304697372151e-05,-0.0013031165636846582,1.6724783450522418e-12,0.0,0.8239554796891624,0.0,0.8239554796891624,0.0,0.0,3.272049600094405e-11
M0,0.0,0.0,Q2,5880.0,120.0,650.0,0.18291843924285994,0.0,0.1816247209601764,0.0,0.18291843924285994,0.1816247209601764,-0.0012937182826835425,-1.0780985691712407e-05,-0.0012937182830054887,3.2194624570436314e-13,0.0,0.8149518606581133,0.0,0.8149518606581133,0.0,0.0,2.2388283871755357e-11
M0,0.0,0.0,Q2,6000.0,120.0,650.0,0.1816247209601764,0.0,0.18033995632286653,0.0,0.1816247209601764,0.18033995632286653,-0.0012847646373098653,-1.0706371982408138e-05,-0.0012847646378889765,5.791111947622829e-13,0.0,0.8063544434641254,0.0,0.8063544434641254,0.0,0.0,1.8282242486499336e-11
M0,0.0,0.0,Q2,6120.0,120.0,650.0,0.18033995632286653,0.0,0.1790642071252727,0.0,0.18033995632286653,0.1790642071252727,-0.0012757491975938229,-1.0631243310641592e-05,-0.001275749197276991,-3.168318472163145e-13,0.0,0.7975933302766699,0.0,0.7975933302766699,0.0,0.0,2.2593196292103427e-11
M0,0.0,0.0,Q2,6240.0,120.0,650.0,0.1790642071252727,0.0,0.17779750728837204,0.0,0.1790642071252727,0.17779750728837204,-0.00126669983690067,-1.0555831990820423e-05,-0.0012666998388984507,1.997780847001751e-12,0.0,0.7891161736984145,0.0,0.7891161736984145,0.0,0.0,3.4965991382793147e-11
M0,0.0,0.0,Q2,6360.0,120.0,650.0,0.17779750728837204,0.0,0.17653959829459123,0.0,0.17779750728837204,0.17653959829459123,-0.0012579089937808097,-1.048257494682488e-05,-0.0012579089936189856,-1.6182411313736544e-13,0.0,0.780576606678911,0.0,0.780576606678911,0.0,0.0,2.1098330165684996e-11
M0,0.0,0.0,Q2,6480.0,120.0,650.0,0.17653959829459123,0.0,0.17529076408754588,0.0,0.17653959829459123,0.17529076408754588,-0.0012488342070453573,-1.0406951715911806e-05,-0.0012488342059094168,-1.1359405169969472e-12,0.0,0.7719716547246576,0.0,0.7719716547246576,0.0,0.0,2.4335960910229902e-11
M0,0.0,0.0,Q2,6600.0,120.0,650.0,0.17529076408754588,0.0,0.17405092372063516,0.0,0.17529076408754588,0.17405092372063516,-0.001239840366910716,-1.033200305916028e-05,-0.0012398403670992335,1.8851738746439306e-13,0.0,0.763591688614391,0.0,0.763591688614391,0.0,0.0,1.7064705575366406e-11
M0,0.0,0.0,Q2,6720.0,120.0,650.0,0.17405092372063516,0.0,0.17282025376071247,0.0,0.17405092372063516,0.17282025376071247,-0.0012306699599226867,-1.0255582995344308e-05,-0.001230669959441317,-4.813697183914112e-13,0.0,0.7552743244164902,0.0,0.7552743244164902,0.0,0.0,2.1194011935906643e-11
M0,0.0,0.0,Q2,6840.0,120.0,650.0,0.17282025376071247,0.0,0.17159854401065305,0.0,0.17282025376071247,0.17159854401065305,-0.0012217097500594187,-1.0180914575900309e-05,-0.0012217097491080372,-9.513815516642987e-13,0.0,0.7469822973555251,0.0,0.7469822973555251,0.0,0.0,2.197901499691684e-11
M0,0.0,0.0,Q2,6960.0,120.0,650.0,0.17159854401065305,0.0,0.17038570056610972,0.0,0.17159854401065305,0.17038570056610972,-0.0012128434445433378,-1.0107028711279637e-05,-0.0012128434453535565,8.102186456471205e-13,0.0,0.7390040059297222,0.0,0.7390040059297222,0.0,0.0,2.1643405793245373e-11
M0,0.0,0.0,Q2,7080.0,120.0,650.0,0.17038570056610972,0.0,0.16918160797574358,0.0,0.17038570056610972,0.16918160797574358,-0.0012040925903661348,-1.0034104911212732e-05,-0.0012040925893455278,-1.0206069930157602e-12,0.0,0.7309849626490567,0.0,0.7309849626490567,0.0,0.0,2.2383075143235114e-11
M0,0.0,0.0,Q2,7200.0,120.0,650.0,0.16918160797574358,0.0,0.16798603898747655,0.0,0.16918160797574358,0.16798603898747655,-0.0011955689882670317,-9.963074899389541e-06,-0.001195568987926745,-3.4028682649456243e-13,0.0,0.7230632774292479,0.0,0.7230632774292479,0.0,0.0,1.9361602239002702e-11
M0,0.0,0.0,Q2,7320.0,120.0,650.0,0.16798603898747655,0.0,0.16679935509068428,0.0,0.16798603898747655,0.16679935509068428,-0.0011866838967922733,-9.889032457067935e-06,-0.0011866838948481522,-1.9441210794002295e-12,0.0,0.715041019439249,0.0,0.715041019439249,0.0,0.0,2.162881102695121e-11
M0,0.0,0.0,Q2,7440.0,120.0,650.0,0.16679935509068428,0.0,0.16562168881562342,0.0,0.16679935509068428,0.16562168881562342,-0.0011776662750608569,-9.813885611589584e-06,-0.00117766627339075,-1.670106761220147e-12,0.0,0.7070895606618263,0.0,0.7070895606618263,0.0,0.0,1.9287283524380116e-11
M0,0.0,0.0,Q2,7560.0,120.0,650.0,0.16562168881562342,0.0,0.1644528504741525,0.0,0.16562168881562342,0.1644528504741525,-0.0011688383414709125,-9.740319505410466e-06,-0.001168838340649256,-8.216565448859736e-13,0.0,0.6993375749593886,0.0,0.6993375749593886,0.0,0.0,1.8065703870126272e-11
M0,0.0,0.0,Q2,7680.0,120.0,650.0,0.1644528504741525,0.0,0.1632928683674736,0.0,0.1644528504741525,0.1632928683674736,-0.0011599821066789195,-9.666517541401084e-06,-0.00115998210496813,-1.710789496178755e-12,0.0,0.6916027715434445,0.0,0.6916027715434445,0.0,0.0,1.959694364284119e-11
M0,0.0,0.0,Q2,7800.0,120.0,650.0,0.1632928683674736,0.0,0.16214126716253255,0.0,0.1632928683674736,0.16214126716253255,-0.0011516012049410385,-9.596676696427022e-06,-0.0011516012035712427,-1.3697957698677321e-12,0.0,0.6839299303271348,0.0,0.6839299303271348,0.0,0.0,1.7387205185559546e-11
M0,0.0,0.0,Q2,7920.0,120.0,650.0,0.16214126716253255,0.0,0.16099819719191485,0.0,0.16214126716253255,0.16099819719191485,-0.0011430699706176939,-9.525583086898829e-06,-0.0011430699704278594,-1.8983447626352845e-13,0.0,0.676494220964676,0.0,0.676494220964676,0.0,0.0,1.562486168947771e-11
M0,0.0,0.0,Q2,8040.0,120.0,650.0,0.16099819719191485,0.0,0.15986354177725573,0.0,0.16099819719191485,0.15986354177725573,-0.0011346554146591248,-9.455461778146007e-06,-0.0011346554133775208,-1.2816039462321127e-12,0.0,0.669141979981015,0.0,0.669141979981015,0.0,0.0,1.9686866005983617e-11
M0,0.0,0.0,Q2,8160.0,120.0,650.0,0.15986354177725573,0.0,0.15873736855832482,0.0,0.15986354177725573,0.15873736855832482,-0.0011261732189309093,-9.384776824299025e-06,-0.0011261732189158829,-1.50263915893456e-14,0.0,0.6620050060828384,0.0,0.6620050060828384,0.0,0.0,1.591947949041494e-11
M0,0.0,0.0,Q2,8280.0,120.0,650.0,0.15873736855832482,0.0,0.15761971795633153,0.0,0.15873736855832482,0.15761971795633153,-0.0011176506019932864,-9.313754999763443e-06,-0.0011176505999716132,-2.0216731934363796e-12,0.0,0.6548910948841974,0.0,0.6548910948841974,0.0,0.0,2.4196054705558856e-11
M0,0.0,0.0,Q2,8400.0,120.0,650.0,0.15761971795633153,0.0,0.15651061133085983,0.0,0.15761971795633153,0.15651061133085983,-0.0011091066254717008,-9.242555191221854e-06,-0.0011091066229466226,-2.5250782367813862e-12,0.0,0.6477344687470458,0.0,0.6477344687470458,0.0,0.0,2.8867047403628823e-11
M0,0.0,0.0,Q2,8520.0,120.0,650.0,0.15651061133085983,0.0,0.15540952364316687,0.0,0.15651061133085983,0.15540952364316687,-0.0011010876876929587,-9.175730723745824e-06,-0.0011010876868494989,-8.434598505746571e-13,0.0,0.6407541755709646,0.0,0.6407541755709646,0.0,0.0,1.6792406248699807e-11
M0,0.0,0.0,Q2,8640.0,120.0,650.0,0.15540952364316687,0.0,0.15431706315394203,0.0,0.15540952364316687,0.15431706315394203,-0.0010924604892248446,-9.103837385211259e-06,-0.0010924604862253512,-2.9994934487576064e-12,0.0,0.6337224209348284,0.0,0.6337224209348284,0.0,0.0,3.47489111294422e-11
M0,0.0,0.0,Q2,8760.0,120.0,650.0,0.15431706315394203,0.0,0.15323295020475594,0.0,0.15431706315394203,0.15323295020475594,-0.001084112949186089,-9.03427454954016e-06,-0.0010841129459448191,-3.2412698827005704e-12,0.0,0.6266873284619509,0.0,0.6266873284619509,0.0,0.0,3.8116948076159206e-11
M0,0.0,0.0,Q2,8880.0,120.0,650.0,0.15323295020475594,0.0,0.15215706278741828,0.0,0.15323295020475594,0.15215706278741828,-0.001075887417337662,-8.965728456934174e-06,-0.001075887414832101,-2.5055610797936056e-12,0.0,0.6197456361605026,0.0,0.6197456361605026,0.0,0.0,3.048111194580266e-11
M0,0.0,0.0,Q2,9000.0,120.0,650.0,0.15215706278741828,0.0,0.15108918902404497,0.0,0.15215706278741828,0.15108918902404497,-0.001067873763373306,-8.898948020570495e-06,-0.0010678737624684595,-9.048465102190484e-13,0.0,0.6130312289988639,0.0,0.6130312289988639,0.0,0.0,1.6000593787691262e-11
M0,0.0,0.0,Q2,9120.0,120.0,650.0,0.15108918902404497,0.0,0.15002985480373415,0.0,0.15108918902404497,0.15002985480373415,-0.0010593342203108203,-8.827785162803892e-06,-0.001059334219536467,-7.743532377813001e-13,0.0,0.6061992810607717,0.0,0.6061992810607717,0.0,0.0,3.524305986854379e-11
M0,0.0,0.0,Q2,9240.0,120.0,650.0,0.15002985480373415,0.0,0.14897861861362727,0.0,0.15002985480373415,0.14897861861362727,-0.0010512361901068856,-8.76030157861033e-06,-0.0010512361894332396,-6.736460347878115e-13,0.0,0.5993828800930427,0.0,0.5993828800930427,0.0,0.0,3.217988122211345e-11
M0,0.0,0.0,Q2,9360.0,120.0,650.0,0.14897861861362727,0.0,0.14793541026910917,0.0,0.14897861861362727,0.14793541026910917,-0.0010432083445180984,-8.693402847298344e-06,-0.0010432083416758013,-2.842297144173278e-12,0.0,0.5926821665917382,0.0,0.5926821665917382,0.0,0.0,3.6068593077730543e-11
M0,0.0,0.0,Q2,9480.0,120.0,650.0,0.14793541026910917,0.0,0.1469001998189023,0.0,0.14793541026910917,0.1469001998189023,-0.0010352104502068804,-8.626753737677577e-06,-0.0010352104485213092,-1.6855711704871768e-12,0.0,0.5862078048300452,0.0,0.5862078048300452,0.0,0.0,1.926057593460122e-11
M0,0.0,0.0,Q2,9600.0,120.0,650.0,0.1469001998189023,0.0,0.145873321196816,0.0,0.1469001998189023,0.145873321196816,-0.0010268786220862802,-8.557321843761153e-06,-0.0010268786212513383,-8.34941924626742e-13,0.0,0.5796390886183589,0.0,0.5796390886183589,0.0,0.0,4.006989601106997e-11
M0,0.0,0.0,Q2,9720.0,120.0,650.0,0.145873321196816,0.0,0.14485404518635067,0.0,0.145873321196816,0.14485404518635067,-0.0010192760104653364,-8.493966748515583e-06,-0.0010192760098218698,-6.43466616795374e-13,0.0,0.5731064788393191,0.0,0.5731064788393191,0.0,0.0,3.209044674837732e-11
M0,0.0,0.0,Q2,9840.0,120.0,650.0,0.14485404518635067,0.0,0.14384299621928243,0.0,0.14485404518635067,0.14384299621928243,-0.0010110489670682454,-8.425408041016951e-06,-0.0010110489649220343,-2.1462111601810996e-12,0.0,0.56679570006891,0.0,0.56679570006891,0.0,0.0,2.934296517058772e-11
M0,0.0,0.0,Q2,9960.0,120.0,650.0,0.14384299621928243,0.0,0.14283965567175205,0.0,0.14384299621928243,0.14283965567175205,-0.0010033405475303736,-8.361171216674495e-06,-0.0010033405460009395,-1.5294341314253668e-12,0.0,0.5606323829175398,0.0,0.5606323829175398,0.0,0.0,2.2235468216460125e-11
M0,0.0,0.0,Q2,10080.0,120.0,650.0,0.14283965567175205,0.0,0.14184425557418445,0.0,0.14283965567175205,0.14184425557418445,-0.0009954000975676003,-8.295000806082344e-06,-0.0009954000967298813,-8.377190000713464e-13,0.0,0.55438352813712,0.0,0.55438352813712,0.0,0.0,4.22758085383181e-11
M0,0.0,0.0,Q2,10200.0,120.0,650.0,0.14184425557418445,0.0,0.14085650001508346,0.0,0.14184425557418445,0.14085650001508346,-0.0009877555591009946,-8.231296319400355e-06,-0.0009877555583280425,-7.729520148935798e-13,0.0,0.5481497171979347,0.0,0.5481497171979347,0.0,0.0,3.9880563062137314e-11
M0,0.0,0.0,Q2,10320.0,120.0,650.0,0.14085650001508346,0.0,0.13987663425076322,0.0,0.14085650001508346,0.13987663425076322,-0.0009798657643202424,-8.165548029566208e-06,-0.000979865763547945,-7.72297373621833e-13,0.0,0.5419847123214876,0.0,0.5419847123214876,0.0,0.0,4.012336757847378e-11
M0,0.0,0.0,Q2,10440.0,120.0,650.0,0.13987663425076322,0.0,0.13890419470699156,0.0,0.13987663425076322,0.13890419470699156,-0.0009724395437716582,-8.103662857826782e-06,-0.0009724395429392138,-8.324443565022044e-13,0.0,0.535819091564003,0.0,0.535819091564003,0.0,0.0,4.354773659811919e-11
M0,0.0,0.0,Q2,10560.0,120.0,650.0,0.13890419470699156,0.0,0.1379396359216555,0.0,0.13890419470699156,0.1379396359216555,-0.0009645587853360504,-8.037989852898095e-06,-0.0009645587823477713,-2.98827911200672e-12,0.0,0.5298384007691445,0.0,0.5298384007691445,0.0,0.0,4.316350045068354e-11
M0,0.0,0.0,Q2,10680.0,120.0,650.0,0.1379396359216555,0.0,0.13698257614087028,0.0,0.1379396359216555,0.13698257614087028,-0.0009570597807852244,-7.975498161435799e-06,-0.0009570597793722959,-1.4129284764755057e-12,0.0,0.5240659333950614,0.0,0.5240659333950614,0.0,0.0,2.2988006689827245e-11
M0,0.0,0.0,Q2,10800.0,120.0,650.0,0.13698257614087028,0.0,0.13603250243467807,0.0,0.13698257614087028,0.13603250243467807,-0.0009500737061922115,-7.917280864441089e-06,-0.0009500737037329306,-2.4592809342791067e-12,0.0,0.518308295634793,0.0,0.518308295634793,0.0,0.0,3.7097777734625606e-11
M1,0.0,0.0,Q2,120.0,120.0,650.0,0.26035949116625406,0.0,0.2581818377758119,0.0,0.26035949116625406,0.2581818377758119,-0.00217765339044218,-1.8147111590486743e-05,-0.0021776533908584093,4.162291171450061e-13,0.0,2.247974403514941,0.0,2.247974403514941,0.0,0.0,6.8651745096437224e-12
M1,0.0,0.0,Q2,240.0,120.0,650.0,0.2581818377758119,0.0,0.25626106559191997,0.0,0.2581818377758119,0.25626106559191997,-0.0019207721838919167,-1.600643486777839e-05,-0.0019207721841334067,2.4148998772899333e-13,0.0,2.0193578343803784,0.0,2.0193578343803784,0.0,0.0,4.296304602352169e-12
M1,0.0,0.0,Q2,360.0,120.0,650.0,0.25626106559191997,0.0,0.25452702866958965,0.0,0.25626106559191997,0.25452702866958965,-0.0017340369223303176,-1.4450307684994908e-05,-0.001734036922199389,-1.309286880302185e-13,0.0,1.835932560201971,0.0,1.835932560201971,0.0,0.0,2.138707332891551e-12
M1,0.0,0.0,Q2,480.0,120.0,650.0,0.25452702866958965,0.0,0.25293629088841946,0.0,0.25452702866958965,0.25293629088841946,-0.0015907377811701928,-1.3256148175274667e-05,-0.0015907377810329601,-1.3723267314191823e-13,0.0,1.6842269911545493,0.0,1.6842269911545493,0.0,0.0,1.997924350780253e-12
M1,0.0,0.0,Q2,600.0,120.0,650.0,0.25293629088841946,0.0,0.25145810964167153,0.0,0.25293629088841946,0.25145810964167153,-0.0014781812467479227,-1.2318177055377161e-05,-0.0014781812466452594,-1.0266332055308691e-13,0.0,1.5563926252425075,0.0,1.5563926252425075,0.0,0.0,1.4158702590009202e-12
M1,0.0,0.0,Q2,720.0,120.0,650.0,0.25145810964167153,0.0,0.25007035456823035,0.0,0.25145810964167153,0.25007035456823035,-0.001387755073441188,-1.1564625611452203e-05,-0.0013877550733742644,-6.692368013927474e-14,0.0,1.4472468756466859,0.0,1.4472468756466859,0.0,0.0,9.06490201484637e-13
M1,0.0,0.0,Q2,840.0,120.0,650.0,0.25007035456823035,0.0,0.24875738946918854,0.0,0.25007035456823035,0.24875738946918854,-0.0013129650990418018,-1.0941375825151306e-05,-0.0013129650990181567,-2.364514833930187e-14,0.0,1.3531196816430835,0.0,1.3531196816430835,0.0,0.0,3.4138662403064206e-13
M1,0.0,0.0,Q2,960.0,120.0,650.0,0.24875738946918854,0.0,0.24750632168845474,0.0,0.24875738946918854,0.24750632168845474,-0.0012510677807338055,-1.0425564840300201e-05,-0.0012510677808360241,1.0221858082193336e-13,0.0,1.271230660580986,0.0,1.271230660580986,0.0,0.0,1.3223778249908025e-12
M1,0.0,0.0,Q2,1080.0,120.0,650.0,0.24750632168845474,0.0,0.2463072432991516,0.0,0.24750632168845474,0.2463072432991516,-0.0011990783893031376,-9.99231991137807e-06,-0.0011990783893653684,6.223081945588849e-14,0.0,1.1995114727086675,0.0,1.1995114727086675,0.0,0.0,8.349258445155662e-13
M1,0.0,0.0,Q2,1200.0,120.0,650.0,0.2463072432991516,0.0,0.24515239678590597,0.0,0.2463072432991516,0.24515239678590597,-0.0011548465132456276,-9.623720943889854e-06,-0.0011548465132667825,2.1154952789537163e-14,0.0,1.136224468552873,0.0,1.136224468552873,0.0,0.0,2.9445095532458045e-13
M1,0.0,0.0,Q2,1320.0,120.0,650.0,0.24515239678590597,0.0,0.2440348739426566,0.0,0.24515239678590597,0.2440348739426566,-0.001117522843249369,-9.312690360054037e-06,-0.0011175228432064844,-4.288453273049164e-14,0.0,1.0800245896455487,0.0,1.0800245896455487,0.0,0.0,5.617693251731628e-13
M1,0.0,0.0,Q2,1440.0,120.0,650.0,0.2440348739426566,0.0,0.2429498118244388,0.0,0.2440348739426566,0.2429498118244388,-0.0010850621182177944,-9.04218431792225e-06,-0.0010850621181506702,-6.712425754118456e-14,0.0,1.0297956334100464,0.0,1.0297956334100464,0.0,0.0,9.747713357089083e-13
M1,0.0,0.0,Q2,1560.0,120.0,650.0,0.2429498118244388,0.0,0.2418929853087221,0.0,0.2429498118244388,0.2418929853087221,-0.0010568265157167023,-8.806887630617908e-06,-0.0010568265156741489,-4.255341738701457e-14,0.0,0.98462355301326,0.0,0.98462355301326,0.0,0.0,6.484803551487933e-13
M1,0.0,0.0,Q2,1680.0,120.0,650.0,0.2418929853087221,0.0,0.24086077514140572,0.0,0.2418929853087221,0.24086077514140572,-0.0010322101673163886,-8.601751394108153e-06,-0.0010322101672929783,-2.341031014874151e-14,0.0,0.9437882598248897,0.0,0.9437882598248897,0.0,0.0,3.6325264503435987e-13
M1,0.0,0.0,Q2,1800.0,120.0,650.0,0.24086077514140572,0.0,0.2398491457814429,0.0,0.24086077514140572,0.2398491457814429,-0.0010116293599628234,-8.430244666656857e-06,-0.0010116293599988229,3.5999415254339695e-14,0.0,0.9069094849298817,0.0,0.9069094849298817,0.0,0.0,5.46367905014183e-13
M1,0.0,0.0,Q2,1920.0,120.0,650.0,0.2398491457814429,0.0,0.23885619703767205,0.0,0.2398491457814429,0.23885619703767205,-0.000992948743770844,-8.274572865292019e-06,-0.0009929487438350422,6.419821271808068e-14,0.0,0.8733166517672741,0.0,0.8733166517672741,0.0,0.0,1.0812904600988564e-12
M1,0.0,0.0,Q2,2040.0,120.0,650.0,0.23885619703767205,0.0,0.2378791419531945,0.0,0.23885619703767205,0.2378791419531945,-0.0009770550844775405,-8.142125704333084e-06,-0.0009770550845199701,4.2429601498916725e-14,0.0,0.8426752941587786,0.0,0.8426752941587786,0.0,0.0,7.357786720499339e-13
M1,0.0,0.0,Q2,2160.0,120.0,650.0,0.2378791419531945,0.0,0.23691652388843987,0.0,0.2378791419531945,0.23691652388843987,-0.0009626180647546445,-8.021817206508787e-06,-0.0009626180647810545,2.6409972299357154e-14,0.0,0.8145630988017302,0.0,0.8145630988017302,0.0,0.0,4.210582714055682e-13
M1,0.0,0.0,Q2,2280.0,120.0,650.0,0.23691652388843987,0.0,0.2359664315060051,0.0,0.23691652388843987,0.2359664315060051,-0.000950092382434764,-7.917436519994766e-06,-0.000950092382399372,-3.5392045197313315e-14,0.0,0.7888000268752475,0.0,0.7888000268752475,0.0,0.0,6.89704853133596e-13
M1,0.0,0.0,Q2,2400.0,120.0,650.0,0.2359664315060051,0.0,0.2350269504702092,0.0,0.2359664315060051,0.2350269504702092,-0.0009394810357959138,-7.829008631393662e-06,-0.0009394810357672395,-2.867432853659313e-14,0.0,0.765129490141061,0.0,0.765129490141061,0.0,0.0,6.667427723847637e-13
M1,0.0,0.0,Q2,2520.0,120.0,650.0,0.2350269504702092,0.0,0.23409687794990455,0.0,0.2350269504702092,0.23409687794990455,-0.0009300725203046367,-7.750604335323028e-06,-0.0009300725202387634,-6.587330507457079e-14,0.0,0.743396873795926,0.0,0.743396873795926,0.0,0.0,1.2715064588595946e-12
