model,bound_fraction,release_tau_s,question,time_s,dt_s,L_v_J_per_kg,surface_gasification_rate_kg_s,latent_power_W,cumulative_latent_energy_J,outer_gasification_max_kg_m2_s,z0_gasification_max_kg_m2_s,z1_gasification_max_kg_m2_s,liquid_inventory_kg,bound_inventory_kg,release_to_liquid_kg_s,heat_boundary_in_W,heat_solver_relative_residual,latent_enabled
M1,0.0,0.0,Q3,210600.0,300.0,2400000.0,2.6415707908257858e-08,0.06339769897981885,592444.4577743303,1.782554097093615e-06,0.0,1.2819734343049672e-06,0.013507633760564356,0.0,0.0,0.06369849441599805,2.3478554543867774e-11,True
M1,0.0,0.0,Q3,210900.0,300.0,2400000.0,2.6338678421467615e-08,0.06321282821152227,592463.4216227938,1.7772788589840506e-06,0.0,1.278242386950751e-06,0.013499732157035621,0.0,0.0,0.06351211029532439,2.319509501206411e-11,True
M1,0.0,0.0,Q3,211200.0,300.0,2400000.0,2.6262025231269295e-08,0.0630288605550463,592482.3302809603,1.7720297145328235e-06,0.0,1.274529607239237e-06,0.013491853549463981,0.0,0.0,0.06332663982459061,2.2915554355705334e-11,True
M1,0.0,0.0,Q3,211500.0,300.0,2400000.0,2.618574578375984e-08,0.06284578988102361,592501.1840179246,1.7668064846936605e-06,0.0,1.2708349711173675e-06,0.013483997825726624,0.0,0.0,0.0631420767812603,2.264033565312243e-11,True
M1,0.0,0.0,Q3,211800.0,300.0,2400000.0,2.6109837547097318e-08,0.06266361011303356,592519.9831009585,1.7616089919820817e-06,0.0,1.2671583556019308e-06,0.013476164874460302,0.0,0.0,0.06295841499671592,2.2369064300187494e-11,True
M1,0.0,0.0,Q3,212100.0,300.0,2400000.0,2.6034298011270126e-08,0.0624823152270483,592538.7277955266,1.7564370604589275e-06,0.0,1.263499638768509e-06,0.013468354585054756,0.0,0.0,0.06277564835571815,2.2101922409075578e-11,True
M1,0.0,0.0,Q3,212400.0,300.0,2400000.0,2.5959124687869654e-08,0.062301899250887166,592557.4183653019,1.7512905157141456e-06,0.0,1.2598586997404048e-06,0.013460566847646264,0.0,0.0,0.06259377079584154,2.183898440201686e-11,True
M1,0.0,0.0,Q3,212700.0,300.0,2400000.0,2.5884315109865226e-08,0.06212235626367654,592576.055072181,1.7461691848506757e-06,0.0,1.2562354186778522e-06,0.013452801553111205,0.0,0.0,0.0624127763069141,2.1579640589852892e-11,True
M1,0.0,0.0,Q3,213000.0,300.0,2400000.0,2.580986683138214e-08,0.061943680395317134,592594.6381762996,1.741072896468657e-06,0.0,1.2526296767672168e-06,0.01344505859305972,0.0,0.0,0.062232658930527214,2.132414975882859e-11,True
M1,0.0,0.0,Q3,213300.0,300.0,2400000.0,2.573577742748205e-08,0.061765865825956924,592613.1679360474,1.7360014806497008e-06,0.0,1.2490413562104247e-06,0.013437337859829436,0.0,0.0,0.062053412759412674,2.1071262753448993e-11,True
M1,0.0,0.0,Q3,213600.0,300.0,2400000.0,2.566204449394631e-08,0.061588906785471145,592631.6446080831,1.7309547689414338e-06,0.0,1.245470340214494e-06,0.013429639246479242,0.0,0.0,0.06187503193696535,2.082317509471737e-11,True
M1,0.0,0.0,Q3,213900.0,300.0,2400000.0,2.5588665647061873e-08,0.0614127975529485,592650.0684473489,1.7259325943422711e-06,0.0,1.2419165129811385e-06,0.013421962646783142,0.0,0.0,0.06169751065671529,2.057827715741761e-11,True
M1,0.0,0.0,Q3,214200.0,300.0,2400000.0,2.5515638523409616e-08,0.061237532456183075,592668.4397070857,1.7209347912862199e-06,0.0,1.2383797596965866e-06,0.013414307955224164,0.0,0.0,0.06152084316180191,2.0337492917777195e-11,True
M1,0.0,0.0,Q3,214500.0,300.0,2400000.0,2.5442960779655482e-08,0.061063105871173154,592686.758638847,1.7159611956280653e-06,0.0,1.2348599665214583e-06,0.013406675066988344,0.0,0.0,0.06134502374444116,2.0099082740550062e-11,True
M1,0.0,0.0,Q3,214800.0,300.0,2400000.0,2.537063009234382e-08,0.06088951222162517,592705.0254925136,1.711011644628546e-06,0.0,1.2313570205809013e-06,0.013399063877958741,0.0,0.0,0.06117004674545198,1.9865150960247487e-11,True
M1,0.0,0.0,Q3,215100.0,300.0,2400000.0,2.5298644157693652e-08,0.06071674597846476,592723.2405163071,1.7060859769398794e-06,0.0,1.227870809954263e-06,0.013391474284709564,0.0,0.0,0.0609959065536897,1.9634218270697385e-11,True
M1,0.0,0.0,Q3,215400.0,300.0,2400000.0,2.5227000691396743e-08,0.06054480165935218,592741.4039568049,1.7011840325913133e-06,0.0,1.2244012236660504e-06,0.013383906184500298,0.0,0.0,0.06082259760569142,1.940661915814952e-11,True
M1,0.0,0.0,Q3,215700.0,300.0,2400000.0,2.5155697428418855e-08,0.06037367382820525,592759.5160589534,1.6963056529749736e-06,0.0,1.2209481516758072e-06,0.013376359475269958,0.0,0.0,0.060650114385000994,1.9181430738914897e-11,True
M1,0.0,0.0,Q3,216000.0,300.0,2400000.0,2.5084732122802694e-08,0.06020335709472647,592777.5770660818,1.6914506808317974e-06,0.0,1.217511484868768e-06,0.013368834055631324,0.0,0.0,0.06047845142187154,1.8961020266967107e-11,True
M1,0.0,0.0,Q3,216300.0,300.0,2400000.0,2.5014102547473718e-08,0.060033846113936924,592795.5872199159,1.6866189602376993e-06,0.0,1.2140911150463859e-06,0.013361329824865317,0.0,0.0,0.060307603292656206,1.8742325851911483e-11,True
M1,0.0,0.0,Q3,216600.0,300.0,2400000.0,2.494380649404786e-08,0.059865135585714865,592813.5467605917,1.6818103365898269e-06,0.0,1.2106869349170997e-06,0.013353846682915362,0.0,0.0,0.060137564619356085,1.8527488704899262e-11,True
M1,0.0,0.0,Q3,216900.0,300.0,2400000.0,2.4873841772641895e-08,0.05969722025434055,592831.455926668,1.6770246565930707e-06,0.0,1.2072988380871452e-06,0.013346384530381856,0.0,0.0,0.05996833006927282,1.8315292146039097e-11,True
M1,0.0,0.0,Q3,217200.0,300.0,2400000.0,2.4804206211685784e-08,0.05953009490804588,592849.3149551405,1.672261768246668e-06,0.0,1.2039267190514455e-06,0.013338943268516656,0.0,0.0,0.059799894354342985,1.8106962578426584e-11,True
M1,0.0,0.0,Q3,217500.0,300.0,2400000.0,2.4734897657737495e-08,0.059363754378569986,592867.124081454,1.6675215208310065e-06,0.0,1.2005704731846952e-06,0.013331522799217668,0.0,0.0,0.059632252230865365,1.789991100375041e-11,True
M1,0.0,0.0,Q3,217800.0,300.0,2400000.0,2.466591397529967e-08,0.0591981935407192,592884.8835395162,1.6628037648945573e-06,0.0,1.1972299967324649e-06,0.013324123025023431,0.0,0.0,0.05946539849896167,1.7697040825355944e-11,True
M1,0.0,0.0,Q3,218100.0,300.0,2400000.0,2.4597253046638782e-08,0.05903340731193308,592902.5935617099,1.658108352240978e-06,0.0,1.1939051868024656e-06,0.01331674384910782,0.0,0.0,0.05929932800216258,1.749711913420342e-11,True
M1,0.0,0.0,Q3,218400.0,300.0,2400000.0,2.452891277162898e-08,0.058869390651909555,592920.2543789054,1.6534351359945162e-06,0.0,1.19059594207946e-06,0.013309385175274734,0.0,0.0,0.059134035465399755,1.7563520659031643e-11,True
M1,0.0,0.0,Q3,218700.0,300.0,2400000.0,2.44608910675954e-08,0.05870613856222896,592937.8662204741,1.6487839702802816e-06,0.0,1.1873021599223479e-06,0.013302046907952881,0.0,0.0,0.05896951608937166,1.7293049811108853e-11,True
M1,0.0,0.0,Q3,219000.0,300.0,2400000.0,2.4393185868916167e-08,0.058543646085398804,592955.4293142997,1.6441547106636532e-06,0.0,1.1840237406927965e-06,0.013294728952190655,0.0,0.0,0.05880576474905075,1.7113523227017164e-11,True
M1,0.0,0.0,Q3,219300.0,300.0,2400000.0,2.4325795127150614e-08,0.058381908305161476,592972.9438867912,1.6395472138422688e-06,0.0,1.1807605848644024e-06,0.013287431213650981,0.0,0.0,0.0586427764542946,1.693661522616804e-11,True
M1,0.0,0.0,Q3,219600.0,300.0,2400000.0,2.425871681074822e-08,0.05822092034579573,592990.410162895,1.634961337707637e-06,0.0,1.1775125937285781e-06,0.013280153598606247,0.0,0.0,0.05848054625669342,1.676159887802675e-11,True
M1,0.0,0.0,Q3,219900.0,300.0,2400000.0,2.4191948904880304e-08,0.05806067737171273,593007.8283661065,1.6303969413324277e-06,0.0,1.174279669388046e-06,0.013272896013933295,0.0,0.0,0.05831906924880109,1.658973345453385e-11,True
M1,0.0,0.0,Q3,220200.0,300.0,2400000.0,2.4125489411272748e-08,0.05790117458705459,593025.1987184826,1.6258538849583633e-06,0.0,1.1710617147489664e-06,0.013265658367108446,0.0,0.0,0.058158340564109894,1.641867166111807e-11,True
M1,0.0,0.0,Q3,220500.0,300.0,2400000.0,2.405933634804092e-08,0.05774240723529821,593042.5214406532,1.6213320299844495e-06,0.0,1.1678586335132508e-06,0.013258440566202586,0.0,0.0,0.057998355376799704,1.6251430245817153e-11,True
M1,0.0,0.0,Q3,220800.0,300.0,2400000.0,2.3993487749527367e-08,0.05758437059886568,593059.7967518329,1.6168312389553862e-06,0.0,1.1646703301703982e-06,0.0132512425198763,0.0,0.0,0.05783910890088992,1.6085607592765837e-11,True
M1,0.0,0.0,Q3,221100.0,300.0,2400000.0,2.3927941666140964e-08,0.05742705999873831,593077.0248698326,1.612351375550128e-06,0.0,1.1614967099899435e-06,0.01324406413737505,0.0,0.0,0.05768059639003078,1.5921838839817544e-11,True
M1,0.0,0.0,Q3,221400.0,300.0,2400000.0,2.3862696164198365e-08,0.05727047079407607,593094.2060110708,1.6078923045705783e-06,0.0,1.158337679013704e-06,0.013236905328524404,0.0,0.0,0.057522813136853514,1.5760693780886107e-11,True
M1,0.0,0.0,Q3,221700.0,300.0,2400000.0,2.379774932576682e-08,0.05711459838184037,593111.3403905854,1.6034538919304046e-06,0.0,1.1551931440482096e-06,0.013229766003725305,0.0,0.0,0.057365754472632605,1.5601282888037418e-11,True
M1,0.0,0.0,Q3,222000.0,300.0,2400000.0,2.3733099248508832e-08,0.0569594381964212,593128.4282220443,1.599036004644003e-06,0.0,1.1520630126571513e-06,0.013222646073949403,0.0,0.0,0.05720941576681679,1.5444376471987942e-11,True
M1,0.0,0.0,Q3,222300.0,300.0,2400000.0,2.3668744045528927e-08,0.05680498570926942,593145.4697177571,1.5946385108155272e-06,0.0,1.1489471931540028e-06,0.013215545450734414,0.0,0.0,0.05705379242659665,1.528905423627597e-11,True
M1,0.0,0.0,Q3,222600.0,300.0,2400000.0,2.360468184522168e-08,0.05665123642853203,593162.4650886856,1.5902612796281676e-06,0.0,1.1458455945946081e-06,0.013208464046179536,0.0,0.0,0.05689887989658613,1.5135864606824036e-11,True
M1,0.0,0.0,Q3,222900.0,300.0,2400000.0,2.3540910791121937e-08,0.05649818589869265,593179.4145444552,1.585904181333393e-06,0.0,1.1427581267699828e-06,0.013201401772940904,0.0,0.0,0.05674467365840542,1.498479762758425e-11,True
M1,0.0,0.0,Q3,223200.0,300.0,2400000.0,2.3477429041756402e-08,0.056345829700215365,593196.3182933653,1.5815670872404517e-06,0.0,1.1396847001990945e-06,0.013194358544227099,0.0,0.0,0.05659116923027609,1.483524630859138e-11,True
M1,0.0,0.0,Q3,223500.0,300.0,2400000.0,2.341423477049704e-08,0.056194163449192897,593213.1765424,1.5772498697059292e-06,0.0,1.1366252261217507e-06,0.013187334273794692,0.0,0.0,0.05643836216669491,1.4688136193782762e-11,True
M1,0.0,0.0,Q3,223800.0,300.0,2400000.0,2.3351326165416296e-08,0.05604318279699911,593229.9894972391,1.5729524021234211e-06,0.0,1.1335796164916296e-06,0.013180328875943823,0.0,0.0,0.056286248058121005,1.4542742773792387e-11,True
M1,0.0,0.0,Q3,224100.0,300.0,2400000.0,2.3288701429143715e-08,0.05589288342994492,593246.757362268,1.568674558913363e-06,0.0,1.130547783969285e-06,0.013173342265513855,0.0,0.0,0.05613482253045784,1.439882295301371e-11,True
M1,0.0,0.0,Q3,224400.0,300.0,2400000.0,2.3226358778724423e-08,0.055743261068938614,593263.4803405887,1.5644162155129395e-06,0.0,1.12752964191534e-06,0.013166374357879028,0.0,0.0,0.05598408124487826,1.4257623357272083e-11,True
M1,0.0,0.0,Q3,224700.0,300.0,2400000.0,2.316429644547897e-08,0.055594311469149525,593280.1586340294,1.5601772483661247e-06,0.0,1.1245251043836767e-06,0.013159425068944193,0.0,0.0,0.05583401989742959,1.4117337632002377e-11,True
M1,0.0,0.0,Q3,225000.0,300.0,2400000.0,2.3102512674865158e-08,0.05544603041967638,593296.7924431553,1.555957534913858e-06,0.0,1.1215340861147088e-06,0.013152494315140553,0.0,0.0,0.05568463421861965,1.3979641772677416e-11,True
M1,0.0,0.0,Q3,225300.0,300.0,2400000.0,2.304100572634083e-08,0.05529841374321799,593313.3819672783,1.551756953584273e-06,0.0,1.118556502528789e-06,0.013145582013421492,0.0,0.0,0.0555359199731707,1.3842897939610083e-11,True
M1,0.0,0.0,Q3,225600.0,300.0,2400000.0,2.297977387322894e-08,0.055151457295749454,593329.927404467,1.5475753837831107e-06,0.0,1.1155922697196656e-06,0.013138688081258381,0.0,0.0,0.055387872959669335,1.3708039740771789e-11,True
M1,0.0,0.0,Q3,225900.0,300.0,2400000.0,2.291881540258355e-08,0.055005156966200515,593346.4289515569,1.5434127058841888e-06,0.0,1.1126413044479376e-06,0.013131812436636475,0.0,0.0,0.05524048901015352,1.3575078759644373e-11,True
M1,0.0,0.0,Q3,226200.0,300.0,2400000.0,2.2858128615057708e-08,0.0548595086761385,593362.8868041597,1.5392688012200073e-06,0.0,1.1097035241347147e-06,0.013124954998050843,0.0,0.0,0.05509376398994007,1.3444039127031792e-11,True
M1,0.0,0.0,Q3,226500.0,300.0,2400000.0,2.2797711824772604e-08,0.05471450837945425,593379.3011566736,1.535143552072441e-06,0.0,1.106778846855238e-06,0.013118115684502312,0.0,0.0,0.05494769379716611,1.3313966362083373e-11,True
M1,0.0,0.0,Q3,226800.0,300.0,2400000.0,2.2737563357828464e-08,0.05457015205878831,593395.6722022912,1.5310368415510444e-06,0.0,1.1038671913405452e-06,0.013111294415495078,0.0,0.0,0.05480227438206662,1.3316582021650806e-11,True
M1,0.0,0.0,Q3,227100.0,300.0,2400000.0,2.2677681557654018e-08,0.054426435738369645,593412.0001330127,1.5269485540368954e-06,0.0,1.1009684769412056e-06,0.013104491111027896,0.0,0.0,0.054657501674453796,1.3186611279737673e-11,True
M1,0.0,0.0,Q3,227400.0,300.0,2400000.0,2.2618064776611056e-08,0.054283355463866534,593428.2851396519,1.5228785744902496e-06,0.0,1.0980826236628464e-06,0.013097705691595029,0.0,0.0,0.05451337168098112,1.3057816032936475e-11,True
M1,0.0,0.0,Q3,227700.0,300.0,2400000.0,2.255871138141283e-08,0.05414090731539079,593444.5274118464,1.5188267888994047e-06,0.0,1.0952095521362502e-06,0.01309093807818072,0.0,0.0,0.05436988042881316,1.2930520783225072e-11,True
M1,0.0,0.0,Q3,228000.0,300.0,2400000.0,2.2499619751609922e-08,0.05399908740386381,593460.7271380676,1.514793084157243e-06,0.0,1.0923491836149695e-06,0.013084188192255349,0.0,0.0,0.05422702397615618,1.2805471104939895e-11,True
M1,0.0,0.0,Q3,228300.0,300.0,2400000.0,2.244078827946701e-08,0.05385789187072083,593476.8845056288,1.5107773480524423e-06,0.0,1.0895014399700172e-06,0.013077455955771623,0.0,0.0,0.05408479841212838,1.2681138588369348e-11,True
M1,0.0,0.0,Q3,228600.0,300.0,2400000.0,2.2382215369841925e-08,0.053717316887620624,593492.9997006952,1.5067794692608655e-06,0.0,1.086666243684106e-06,0.013070741291160782,0.0,0.0,0.053943199856547525,1.2559463152003139e-11,True
M1,0.0,0.0,Q3,228900.0,300.0,2400000.0,2.2323899440066068e-08,0.053577358656158564,593509.0729082921,1.5027993373370728e-06,0.0,1.0838435178458845e-06,0.013064044121328873,0.0,0.0,0.05380222445959577,1.243767822311565e-11,True
M1,0.0,0.0,Q3,229200.0,300.0,2400000.0,2.2265838919826357e-08,0.05343801340758326,593525.1043123143,1.498836842705954e-06,0.0,1.0810331861442307e-06,0.013057364369653034,0.0,0.0,0.05366186840157942,1.2318597189200784e-11,True
M1,0.0,0.0,Q3,229500.0,300.0,2400000.0,2.2208032251048217e-08,0.05329927740251572,593541.0940955351,1.4948918766543629e-06,0.0,1.0782351728625563e-06,0.013050701959977831,0.0,0.0,0.05352212789264035,1.2201155132306269e-11,True
M1,0.0,0.0,Q3,229800.0,300.0,2400000.0,2.215047788777991e-08,0.05316114693067178,593557.0424396143,1.4909643313229395e-06,0.0,1.0754494028732185e-06,0.013044056816611605,0.0,0.0,0.05338299917247225,1.2084419494736613e-11,True
M1,0.0,0.0,Q3,230100.0,300.0,2400000.0,2.2093174296078468e-08,0.05302361831058832,593572.9495251075,1.4870540996980068e-06,0.0,1.0726758016319864e-06,0.013037428864322891,0.0,0.0,0.05324447851006349,1.1969194169842685e-11,True
M1,0.0,0.0,Q3,230400.0,300.0,2400000.0,2.2036119953896448e-08,0.052886687889351476,593588.8155314743,1.4831610756035245e-06,0.0,1.0699142951725552e-06,0.013030818028336829,0.0,0.0,0.0531065622033948,1.1855903424054812e-11,True
M1,0.0,0.0,Q3,230700.0,300.0,2400000.0,2.197931335097021e-08,0.05275035204232851,593604.640637087,1.4792851536931446e-06,0.0,1.0671648101011058e-06,0.013024224234331645,0.0,0.0,0.052969246579255246,1.1744085254521977e-11,True
M1,0.0,0.0,Q3,231000.0,300.0,2400000.0,2.192275298870944e-08,0.05261460717290265,593620.425019239,1.4754262294423761e-06,0.0,1.0644272735909908e-06,0.01301764740843514,0.0,0.0,0.05283252799283445,1.1633083978621962e-11,True
M1,0.0,0.0,Q3,231300.0,300.0,2400000.0,2.1866437380087806e-08,0.05247944971221073,593636.1688541527,1.471584199140828e-06,0.0,1.0617016133773879e-06,0.013011087477221218,0.0,0.0,0.0526964028275807,1.1523592255552345e-11,True
M1,0.0,0.0,Q3,231600.0,300.0,2400000.0,2.1810365049534614e-08,0.052344876118883076,593651.8723169883,1.4677589598845055e-06,0.0,1.0589877577520862e-06,0.013004544367706464,0.0,0.0,0.05256086749485929,1.1415342087135188e-11,True
M1,0.0,0.0,Q3,231900.0,300.0,2400000.0,2.1754534532828103e-08,0.052210882878787446,593667.535581852,1.463950409568232e-06,0.0,1.0562856355582756e-06,0.01299801800734672,0.0,0.0,0.05242591843374974,1.1308834099531061e-11,True
M1,0.0,0.0,Q3,232200.0,300.0,2400000.0,2.1698944376989596e-08,0.05207746650477503,593683.1588218034,1.46015844687816e-06,0.0,1.0535951761854486e-06,0.012991508324033726,0.0,0.0,0.05229155211072249,1.1203211330935744e-11,True
M1,0.0,0.0,Q3,232500.0,300.0,2400000.0,2.164359314017886e-08,0.05194462353642926,593698.7422088643,1.456382971284311e-06,0.0,1.0509163095642984e-06,0.012985015246091776,0.0,0.0,0.0521577650194395,1.109864208273205e-11,True
M1,0.0,0.0,Q3,232800.0,300.0,2400000.0,2.158847939159054e-08,0.051812350539817295,593714.2859140262,1.452623883033243e-06,0.0,1.0482489661616939e-06,0.012978538702274403,0.0,0.0,0.05202455368049006,1.0995724755037283e-11,True
M1,0.0,0.0,Q3,233100.0,300.0,2400000.0,2.1533601711351952e-08,0.05168064410724468,593729.7901072584,1.4488810831408187e-06,0.0,1.04559307697576e-06,0.012972078621761097,0.0,0.0,0.05189191464111377,1.0893874314573004e-11,True
M1,0.0,0.0,Q3,233400.0,300.0,2400000.0,2.1478958690421743e-08,0.05154950085701218,593745.2549575155,1.4451544733849638e-06,0.0,1.042948573530919e-06,0.012965634934154072,0.0,0.0,0.05175984447497242,1.07930650189153e-11,True
M1,0.0,0.0,Q3,233700.0,300.0,2400000.0,2.1424548930489743e-08,0.051418917433175386,593760.6806327455,1.4414439562986076e-06,0.0,1.0403153878730579e-06,0.012959207569475025,0.0,0.0,0.05162833978189965,1.0693980939799501e-11,True
M1,0.0,0.0,Q3,234000.0,300.0,2400000.0,2.1370371043877866e-08,0.051288890505306876,593776.0672998971,1.437749435162621e-06,0.0,1.0376934525647137e-06,0.012952796458161962,0.0,0.0,0.051497397187715746,1.0595942342015496e-11,True
M1,0.0,0.0,Q3,234300.0,300.0,2400000.0,2.1316423653442402e-08,0.051159416768261766,593791.4151249275,1.4340708139989185e-06,0.0,1.0350827006803311e-06,0.012946401531066028,0.0,0.0,0.05136701334382055,1.049839025191568e-11,True
M1,0.0,0.0,Q3,234600.0,300.0,2400000.0,2.1262705392476553e-08,0.05103049294194373,593806.7242728102,1.4304079975634976e-06,0.0,1.032483065801554e-06,0.012940022719448382,0.0,0.0,0.05123718492718647,1.040261870514332e-11,True
M1,0.0,0.0,Q3,234900.0,300.0,2400000.0,2.120921490461515e-08,0.05090211577107636,593821.9949075414,1.4267608913397317e-06,0.0,1.0298944820125551e-06,0.012933659954977094,0.0,0.0,0.05110790863993585,1.0308085389523057e-11,True
M1,0.0,0.0,Q3,235200.0,300.0,2400000.0,2.1155950843739367e-08,0.05077428202497448,593837.2271921489,1.4231294015315858e-06,0.0,1.0273168838954841e-06,0.01292731316972407,0.0,0.0,0.05097918120920335,1.0214289688010426e-11,True
M1,0.0,0.0,Q3,235500.0,300.0,2400000.0,2.110291187388296e-08,0.050646988497319106,593852.4212886981,1.4195134350569556e-06,0.0,1.0247502065258524e-06,0.012920982296161999,0.0,0.0,0.05085099938687665,1.012194613746029e-11,True
M1,0.0,0.0,Q3,235800.0,300.0,2400000.0,2.1050096669139674e-08,0.050520232005935216,593867.5773582999,1.4159128995411164e-06,0.0,1.0221943854680795e-06,0.012914667267161353,0.0,0.0,0.05072335994939566,1.0030372514938998e-11,True
M1,0.0,0.0,Q3,236100.0,300.0,2400000.0,2.0997503913571128e-08,0.05039400939257071,593882.6955611176,1.4123277033102072e-06,0.0,1.0196493567710124e-06,0.012908368015987376,0.0,0.0,0.05059625969749244,9.940306901118845e-12,True
M1,0.0,0.0,Q3,236400.0,300.0,2400000.0,2.094513230111614e-08,0.050268317522678733,593897.7760563744,1.4087577553847765e-06,0.0,1.0171150569635397e-06,0.012902084476297137,0.0,0.0,0.050469695455987694,9.850976831446662e-12,True
M1,0.0,0.0,Q3,236700.0,300.0,2400000.0,2.0892980535500804e-08,0.05014315328520193,593912.81900236,1.4052029654734082e-06,0.0,1.0145914230501756e-06,0.012895816582136578,0.0,0.0,0.0503436640735499,9.762864571435613e-12,True
M1,0.0,0.0,Q3,237000.0,300.0,2400000.0,2.084104733014949e-08,0.05001851359235878,593927.8245564377,1.401663243966437e-06,0.0,1.0120783925068374e-06,0.012889564267937623,0.0,0.0,0.050218162422529224,9.675478837869497e-12,True
M1,0.0,0.0,Q3,237300.0,300.0,2400000.0,2.0789331408096995e-08,0.049894395379432785,593942.7928750515,1.3981385019297019e-06,0.0,1.0095759032764762e-06,0.012883327468515289,0.0,0.0,0.050093187398693804,9.589233804857345e-12,True
M1,0.0,0.0,Q3,237600.0,300.0,2400000.0,2.073783150190141e-08,0.049770795604563385,593957.7241137329,1.3946286510983628e-06,0.0,1.0070838937649372e-06,0.012877106119064806,0.0,0.0,0.0499687359210335,9.504146603266592e-12,True
M1,0.0,0.0,Q3,237900.0,300.0,2400000.0,2.068654635355809e-08,0.049647711248539415,593972.6184271075,1.39113360387083e-06,0.0,1.004602302836715e-06,0.01287090015515883,0.0,0.0,0.049844804931540164,9.419997004741223e-12,True
M1,0.0,0.0,Q3,238200.0,300.0,2400000.0,2.063547471441433e-08,0.049525139314594395,593987.4759689019,1.3876532733026898e-06,0.0,1.0021310698108674e-06,0.012864709512744595,0.0,0.0,0.04972139139501357,9.336336407688904e-12,True
M1,0.0,0.0,Q3,238500.0,300.0,2400000.0,2.0584615345085264e-08,0.049403076828204634,594002.2968919503,1.3841875731007642e-06,0.0,9.99670134456904e-07,0.012858534128141159,0.0,0.0,0.04959849229886254,9.253738669687028e-12,True
M1,0.0,0.0,Q3,238800.0,300.0,2400000.0,2.053396701537019e-08,0.04928152083688846,594017.0813482014,1.3807364176171815e-06,0.0,9.972194369907314e-07,0.012852373938036635,0.0,0.0,0.049476104652860356,9.172959254973079e-12,True
M1,0.0,0.0,Q3,239100.0,300.0,2400000.0,2.048352850417035e-08,0.04916046841000884,594031.8294887244,1.3772997218435358e-06,0.0,9.947789180706501e-07,0.01284622887948547,0.0,0.0,0.049354225488974085,9.09201373419874e-12,True
M1,0.0,0.0,Q3,239400.0,300.0,2400000.0,2.043329859940699e-08,0.04903991663857677,594046.541463716,1.3738774014051053e-06,0.0,9.923485187934111e-07,0.012840098889905737,0.0,0.0,0.04923285186119825,9.013132476333733e-12,True
M1,0.0,0.0,Q3,239700.0,300.0,2400000.0,2.0383276097940676e-08,0.04891986263505762,594061.2174225064,1.3704693725551146e-06,0.0,9.899281806902736e-07,0.012833983907076437,0.0,0.0,0.04911198084527163,8.934067893228673e-12,True
M1,0.0,0.0,Q3,240000.0,300.0,2400000.0,2.0333459805491393e-08,0.048800303533179344,594075.8575135664,1.3670755521690846e-06,0.0,9.875178457231236e-07,0.012827883869134877,0.0,0.0,0.04899160953855192,8.856730334021924e-12,True
M1,0.0,0.0,Q3,240300.0,300.0,2400000.0,2.0283848536559422e-08,0.04868123648774261,594090.4618845127,1.3636958577392402e-06,0.0,9.851174562806535e-07,0.012821798714573993,0.0,0.0,0.04887173505978898,8.779121387006805e-12,True
M1,0.0,0.0,Q3,240600.0,300.0,2400000.0,2.0234441114346923e-08,0.048562658674432616,594105.030682115,1.3603302073689291e-06,0.0,9.827269551745288e-07,0.012815728382239773,0.0,0.0,0.04875235454895477,8.703814225911805e-12,True
M1,0.0,0.0,Q3,240900.0,300.0,2400000.0,2.0185236370680568e-08,0.04844456728963336,594119.5640523019,1.356978519767176e-06,0.0,9.803462856356693e-07,0.012809672811328653,0.0,0.0,0.04863346516705292,8.628899116856532e-12,True
M1,0.0,0.0,Q3,241200.0,300.0,2400000.0,2.0136233145934943e-08,0.04832695955024386,594134.062140167,1.3536407142432318e-06,0.0,9.779753913104884e-07,0.012803631941384954,0.0,0.0,0.048515064095910825,8.554728725960564e-12,True
M1,0.0,0.0,Q3,241500.0,300.0,2400000.0,2.0087430288956536e-08,0.048209832693495686,594148.5250899751,1.3503167107012127e-06,0.0,9.75614216257227e-07,0.012797605712298349,0.0,0.0,0.04839714853799905,8.481194709054016e-12,True
M1,0.0,0.0,Q3,241800.0,300.0,2400000.0,2.0038826656988836e-08,0.04809318397677321,594162.9530451681,1.3470064296347736e-06,0.0,9.732627049423308e-07,0.012791594064301332,0.0,0.0,0.04827971571627136,8.407967942935698e-12,True
M1,0.0,0.0,Q3,242100.0,300.0,2400000.0,1.9990421115597873e-08,0.04797701067743489,594177.3461483713,1.3437097921218818e-06,0.0,9.70920802236793e-07,0.012785596937966734,0.0,0.0,0.04816276287395881,8.336117168203812e-12,True
M1,0.0,0.0,Q3,242400.0,300.0,2400000.0,1.9942212538598905e-08,0.047861310092637374,594191.7045413991,1.3404267198195556e-06,0.0,9.685884534126358e-07,0.012779614274205231,0.0,0.0,0.04804628727438857,8.265212378212373e-12,True
M1,0.0,0.0,Q3,242700.0,300.0,2400000.0,1.9894199807983365e-08,0.047746079539160075,594206.0283652609,1.3371571349587615e-06,0.0,9.662656041393514e-07,0.012773646014262915,0.0,0.0,0.04793028620081741,8.195256702319754e-12,True
M1,0.0,0.0,Q3,243000.0,300.0,2400000.0,1.9846381813847285e-08,0.047631316353233484,594220.317760167,1.3339009603393218e-06,0.0,9.639522004804054e-07,0.01276769209971884,0.0,0.0,0.04781475695624484,8.125744803841812e-12,True
M1,0.0,0.0,Q3,243300.0,300.0,2400000.0,1.979875745431946e-08,0.047517017890366706,594234.5728655341,1.3306581193248226e-06,0.0,9.616481888897684e-07,0.012761752472482622,0.0,0.0,0.047699696863279496,8.057609099015478e-12,True
