time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
7230.0,fixed-domain-moisture,650.0,-6.486161428180389e-06,6.486161428180389e-06,-6.486161428547411e-06,3.670219171441301e-16,4.4081616651254555e-13
7260.0,fixed-domain-moisture,650.0,-6.480026357141371e-06,6.480026357141371e-06,-6.480026357505954e-06,3.6458330928898497e-16,4.453779975792826e-13
7290.0,fixed-domain-moisture,650.0,-6.473156906621993e-06,6.473156906621993e-06,-6.47315694335877e-06,3.673677691668235e-14,7.403327512575939e-12
7320.0,fixed-domain-moisture,650.0,-6.465814338597343e-06,6.465814338597343e-06,-6.465814358605485e-06,2.0008142176755356e-14,4.784131526057431e-12
7350.0,fixed-domain-moisture,650.0,-6.458226484544852e-06,6.458226484544852e-06,-6.458226515000627e-06,3.045577519697343e-14,6.732660611302357e-12
7380.0,fixed-domain-moisture,650.0,-6.4510805152361686e-06,6.4510805152361686e-06,-6.451080515569124e-06,3.329550990385094e-16,4.39042914675637e-13
7410.0,fixed-domain-moisture,650.0,-6.4447469449034194e-06,6.4447469449034194e-06,-6.44474694537253e-06,4.691105631119546e-16,4.0555900707310254e-13
7440.0,fixed-domain-moisture,650.0,-6.438052052874838e-06,6.438052052874838e-06,-6.438052085394752e-06,3.251991402130217e-14,6.777510164387635e-12
7470.0,fixed-domain-moisture,650.0,-6.431115779069463e-06,6.431115779069463e-06,-6.431115779430696e-06,3.6123244694964696e-16,4.3317649710307847e-13
7500.0,fixed-domain-moisture,650.0,-6.424661447421774e-06,6.424661447421774e-06,-6.4246614477437924e-06,3.2201820962356187e-16,4.613685168054181e-13
7530.0,fixed-domain-moisture,650.0,-6.418620268357579e-06,6.418620268357579e-06,-6.418620268782449e-06,4.2487003227686254e-16,4.541266939706585e-13
7560.0,fixed-domain-moisture,650.0,-6.412368461033205e-06,6.412368461033205e-06,-6.41236849197536e-06,3.094215506781401e-14,6.9617932474500524e-12
7590.0,fixed-domain-moisture,650.0,-6.406337374454808e-06,6.406337374454808e-06,-6.406337374946238e-06,4.914298812721055e-16,4.1533578803448006e-13
7620.0,fixed-domain-moisture,650.0,-6.400151304603064e-06,6.400151304603064e-06,-6.40015130512425e-06,5.211853016762018e-16,4.1726356819351225e-13
7650.0,fixed-domain-moisture,650.0,-6.392439624755834e-06,6.392439624755834e-06,-6.392439625230272e-06,4.744375533172369e-16,4.0918525405157914e-13
7680.0,fixed-domain-moisture,650.0,-6.384798229786788e-06,6.384798229786788e-06,-6.3847982302501195e-06,4.633312573128386e-16,4.0863309380413314e-13
7710.0,fixed-domain-moisture,650.0,-6.379121361215363e-06,6.379121361215363e-06,-6.379121361596383e-06,3.8101998363045467e-16,4.605073959864188e-13
7740.0,fixed-domain-moisture,650.0,-6.373842090389293e-06,6.373842090389293e-06,-6.373842090758274e-06,3.689811043511293e-16,4.905204010429225e-13
7770.0,fixed-domain-moisture,650.0,-6.368354758102665e-06,6.368354758102665e-06,-6.368354789176504e-06,3.1073839044958897e-14,7.086755461768717e-12
7800.0,fixed-domain-moisture,650.0,-6.3624130335234736e-06,6.3624130335234736e-06,-6.3624130669043415e-06,3.33808679550446e-14,7.04044169423869e-12
7830.0,fixed-domain-moisture,650.0,-6.356611067477937e-06,6.356611067477937e-06,-6.356611067865173e-06,3.872355113974067e-16,4.810825382400252e-13
7860.0,fixed-domain-moisture,650.0,-6.35148703027156e-06,6.35148703027156e-06,-6.3514870306291175e-06,3.5755717099151055e-16,5.281847505119135e-13
7890.0,fixed-domain-moisture,650.0,-6.345757759010984e-06,6.345757759010984e-06,-6.345757759522356e-06,5.113715779493135e-16,5.031982689408559e-13
